time	wake_longitudinal
2.0050731114272582e-10	-8196487292630.666
2.007845414129434e-10	-8173511656624.466
2.0106215499398535e-10	-8150504253488.471
2.0134015241583415e-10	-8127465039300.038
2.0161853420920506e-10	-8104393970075.805
2.0189730090554715e-10	-8081291001771.587
2.0217645303704423e-10	-8058156090282.312
2.0245599113661605e-10	-8034989191441.915
2.027359157379191e-10	-8011790261023.271
2.0301622737534774e-10	-7988559254738.109
2.0329692658403607e-10	-7965296128236.845
2.035780138998556e-10	-7942000837108.786
2.0385948985942118e-10	-7918673336881.634
2.041413550000889e-10	-7895313583021.658
2.0442360985995768e-10	-7871921530933.563
2.0470625497787057e-10	-7848497135960.393
2.0498929089341555e-10	-7825040353383.442
2.0527271814692673e-10	-7801551138422.181
2.0555653727948525e-10	-7778029446234.16
2.058407488329204e-10	-7754475231914.933
2.0612535334981066e-10	-7730888450497.958
2.0641035137348465e-10	-7707269056954.531
2.0669574344802224e-10	-7683617006193.684
2.0698153011825559e-10	-7659932253062.104
2.0726771192977011e-10	-7636214752344.047
2.0755428942890564e-10	-7612464458761.253
2.0784126316275734e-10	-7588681326972.862
2.0812863367917687e-10	-7564865311575.3125
2.0841640152677333e-10	-7541016367102.278
2.0870456725491436e-10	-7517134448024.562
2.089931314137272e-10	-7493219508750.018
2.0928209455409968e-10	-7469271503623.464
2.0957145722768137e-10	-7445290386926.592
2.0986121998688453e-10	-7421276112877.879
2.1015138338488522e-10	-7397228635632.507
2.1044194797562437e-10	-7373147909282.267
2.1073291431380874e-10	-7338014585675.465
2.1102428295491218e-10	-7301895954760.082
2.113160544551764e-10	-7265727384629.262
2.1160822937161235e-10	-7229508806234.836
2.1190080826200105e-10	-7193240150433.164
2.121937916848947e-10	-7156921347985.013
2.1248718019961784e-10	-7120552329555.417
2.1278097436626836e-10	-7084133025713.535
2.1307517474571852e-10	-7047663366932.536
2.133697818996161e-10	-7011143283589.453
2.1366479639038543e-10	-6974572705965.062
2.1396021878122932e-10	-6937951564243.628
2.1425604963612674e-10	-6901279788513.21
2.14552289519839e-10	-6864557308764.883
2.1484893899790736e-10	-6827784054893.033
2.1514599863665518e-10	-6790959956695.106
2.1544346900318867e-10	-6754084943871.498
2.1574135066539824e-10	-6717158946025.393
2.1603964419195947e-10	-6680181892662.6455
2.1633835015233424e-10	-6643153713191.639
2.166374691167717e-10	-6606074336923.165
2.1693700165630963e-10	-6568943693070.258
2.1723694834277513e-10	-6531761710748.1
2.1753730974878612e-10	-6494528318973.845
2.1783808644775216e-10	-6457243446666.516
2.181392790138756e-10	-6419907022646.857
2.184408880221528e-10	-6382518975637.189
2.1874291404837507e-10	-6345079234261.282
2.1904535766912985e-10	-6307587727044.224
2.1934821946180181e-10	-6270044382412.271
2.1965150000457392e-10	-6232449128692.729
2.1995519987642858e-10	-6194801894113.791
2.2025931965714867e-10	-6157102606804.431
2.205638599273188e-10	-6119351194794.237
