Frequency [GHz]	Zx imag [Ohm/m]	Zy imag [Ohm/m]
6.205728806776500758e-06	1.412893313194050454e+06	9.826612203664293047e+05
6.409244019356456972e-06	1.401176184361980530e+06	9.747763431530833477e+05
6.619433458774388568e-06	1.390295137306952151e+06	9.674463225333174923e+05
6.836516004510238809e-06	1.379057249230756424e+06	9.598759158523654332e+05
7.060717714137765353e-06	1.367450817627767101e+06	9.520572397137946682e+05
7.292272058728313350e-06	1.355463756211821456e+06	9.439821521872977028e+05
7.531420165974376510e-06	1.343083582330243895e+06	9.356422443301475141e+05
7.778411071286482598e-06	1.330297403965110891e+06	9.270288314305935055e+05
8.033501977124735881e-06	1.317985027691137744e+06	9.187258816844819812e+05
8.296958520834915102e-06	1.306954524509717710e+06	9.112697342273248360e+05
8.569055051268345481e-06	1.295562278933532769e+06	9.035690644131624140e+05
8.850074914473438512e-06	1.283796427717721323e+06	8.956158531968477182e+05
9.140310748756224233e-06	1.271644718565489631e+06	8.874018185507995076e+05
9.440064789417603028e-06	1.259094497369252611e+06	8.789184068405609578e+05
9.749649183484097127e-06	1.246132695033361437e+06	8.701567839175267145e+05
1.006938631476026946e-05	1.233332324987300672e+06	8.614971773713841103e+05
1.039960913954120295e-05	1.222297743941350374e+06	8.540044597085155547e+05
1.074066153333432437e-05	1.210901286768160993e+06	8.462660203785492340e+05
1.109289864895222712e-05	1.199131085837150458e+06	8.382738010052852333e+05
1.145668728634872662e-05	1.186974884321975056e+06	8.300194789402375463e+05
1.183240627458378028e-05	1.174420023436957505e+06	8.214944585958945099e+05
1.222044686631488820e-05	1.161453429254935356e+06	8.126898624947544886e+05
1.262121314522546164e-05	1.148288093641404994e+06	8.037473306830888614e+05
1.303512244681508904e-05	1.137390467516842065e+06	7.963089358506676508e+05
1.346260579298911035e-05	1.126135456664971076e+06	7.886266008538099704e+05
1.390410834090069648e-05	1.114511340749468887e+06	7.806923257402192103e+05
1.436008984651260800e-05	1.102506015068722190e+06	7.724978482013065368e+05
1.483102514336102853e-05	1.090106977950676344e+06	7.640346349682897562e+05
1.531740463702079875e-05	1.077301317734290380e+06	7.552938729261229746e+05
1.581973481578601704e-05	1.064075699324062793e+06	7.462664599360157736e+05
1.633853877809860416e-05	1.053274634583865991e+06	7.388561119804218179e+05
1.687435677727375848e-05	1.042295391840211931e+06	7.313205713587040082e+05
1.742774678408917511e-05	1.030956087774107349e+06	7.235379047024332685e+05
1.799928506782476860e-05	1.019244914271006593e+06	7.155000075795550365e+05
1.858956679635688644e-05	1.007149675972415251e+06	7.071985097753398586e+05
1.919920665593282809e-05	9.946577775763267418e+05	6.986247665761103854e+05
1.982883949127071257e-05	9.817562107211787952e+05	6.897698497671195073e+05
2.047912096665083489e-05	9.709209871257609921e+05	6.823018835630977992e+05
2.115072824868794552e-05	9.603349072698807577e+05	6.749962967044229154e+05
2.184436071149428344e-05	9.494016597630543401e+05	6.674511250832071528e+05
