Frequency [GHz]	Zx imag [Ohm/m]	Zy imag [Ohm/m]
2.095662399480432992e-07	1.196442943704334088e+07	3.441546229008646309e+07
2.164389086064020114e-07	1.193473085710480064e+07	3.433507279573732615e+07
2.235369645909794139e-07	1.190405832019879855e+07	3.425204694947190583e+07
2.308677994187169850e-07	1.187237988566769101e+07	3.416629829283587635e+07
2.384390470093720426e-07	1.183966256536852196e+07	3.407773753199305385e+07
2.462585916350547006e-07	1.180587228932103887e+07	3.398627244473985583e+07
2.543345761304648365e-07	1.177236211251070350e+07	3.389487160558693856e+07
2.626754103723835758e-07	1.173999986547187902e+07	3.380543213220054656e+07
2.712897800372467241e-07	1.170657630721711926e+07	3.371305951526147127e+07
2.801866556459195443e-07	1.167205663232961856e+07	3.361765756311322749e+07
2.893753019050950594e-07	1.163640489395825565e+07	3.351912692951973900e+07
2.988652873550382326e-07	1.159958396638455614e+07	3.341736501021174714e+07
3.086664943337274455e-07	1.156155550636206940e+07	3.331226583604048565e+07
3.187891292677645596e-07	1.152336727058121748e+07	3.320627204863671213e+07
3.292437333007768907e-07	1.148724186380678788e+07	3.310458317985856906e+07
3.400411932703706463e-07	1.144993173400172964e+07	3.299955945188969374e+07
3.511927530450727317e-07	1.141139802849184908e+07	3.289109149891695753e+07
3.627100252330649086e-07	1.137160062043992989e+07	3.277906636850468069e+07
3.746050032748993774e-07	1.133049806705988012e+07	3.266336740397235006e+07
3.868900739327976195e-07	1.128804756646054611e+07	3.254387412291488051e+07
3.995780301895269929e-07	1.124479997357720137e+07	3.242193728230573982e+07
4.126820845702951630e-07	1.120482097486764006e+07	3.230762062977232784e+07
4.262158829015325345e-07	1.116353087561300956e+07	3.218955499326520413e+07
4.401935185208874400e-07	1.112088667862241715e+07	3.206761742585999519e+07
4.546295469532399562e-07	1.107684397662361898e+07	3.194168094862088189e+07
4.695390010680058238e-07	1.103135690601978265e+07	3.181161441837189347e+07
4.849374067335232931e-07	1.098437809912971780e+07	3.167728239113176242e+07
5.008407989848212921e-07	1.093585863486181758e+07	3.153854498107015714e+07
5.172657387216018967e-07	1.089188550786877237e+07	3.141121521925481409e+07
5.342293299538352136e-07	1.084660687269269116e+07	3.128006481566452980e+07
5.517492376129122323e-07	1.079984333681435511e+07	3.114461336974744871e+07
5.698437059469141914e-07	1.075154620331330411e+07	3.100471982997347042e+07
5.885315775191450570e-07	1.070166517826663330e+07	3.086023851906542107e+07
6.078323128297229089e-07	1.065014831837571599e+07	3.071101898229883984e+07
6.277660105806500796e-07	1.059694197687536851e+07	3.055690583082693070e+07
6.483534286054720147e-07	1.054819049944477901e+07	3.041452258763118461e+07
6.696160054853222944e-07	1.049901488173788600e+07	3.027064994783052802e+07
6.915758828738524922e-07	1.044822656283134967e+07	3.012205904337714612e+07
7.142559285543126448e-07	1.039577265462165885e+07	2.996859514004661888e+07
7.376797602527731619e-07	1.034159853455413133e+07	2.981009842914713174e+07
7.618717702322991504e-07	1.028564778874204308e+07	2.964640386110366508e+07
7.868571506936852863e-07	1.022786215322038159e+07	2.947734097358461469e+07
8.126619200091945450e-07	1.017421396230787784e+07	2.931961656241000071e+07
8.393129498166364485e-07	1.012134529494154453e+07	2.916382510448944941e+07
8.668379930019773693e-07	1.006674281380202062e+07	2.900292450747112930e+07
8.952657125996391396e-07	1.001034965893141553e+07	2.883674721850799397e+07
9.246257116405743783e-07	9.952107105664761737e+06	2.866512018990229070e+07
9.549485639791965964e-07	9.891954503477457911e+06	2.848786469890341908e+07
9.862658461312820294e-07	9.829829212827190757e+06	2.830479616159608215e+07
1.018610170155975315e-06	9.771253793219547719e+06	2.813177611357849091e+07
1.052015217616159169e-06	9.715015979886395857e+06	2.796531679082913697e+07
1.086515774652537176e-06	9.656933862541276962e+06	2.779339847921482474e+07
1.122147768207980340e-06	9.596946957728534937e+06	2.761584215265914798e+07
1.158948303439811928e-06	9.534992798453815281e+06	2.743246291397356987e+07
1.196955702359042833e-06	9.471006869134418666e+06	2.724306980231579766e+07
1.236209543736769070e-06	9.404922538416404277e+06	2.704746559433390573e+07
1.276750704319264407e-06	9.341493437799777836e+06	2.685957567974388972e+07
1.318621401394748678e-06	9.282331279608346522e+06	2.668412000789999962e+07
1.361865236756082925e-06	9.221228914299281314e+06	2.650291031433432549e+07
1.406527242105236574e-06	9.158122713300297037e+06	2.631575789744706452e+07
1.452653925946781372e-06	9.092946961357120425e+06	2.612246786721999198e+07
1.500293322019216825e-06	9.025633788101358339e+06	2.592283894226902351e+07
1.549495039314631713e-06	8.956113097374055535e+06	2.571666324024100974e+07
1.600310313738701654e-06	8.888022051678312942e+06	2.551474219884387031e+07
1.652792061464893799e-06	8.826494547736594453e+06	2.533232206230096892e+07
1.706994934038407828e-06	8.762949265797462314e+06	2.514391950628350303e+07
1.762975375287203917e-06	8.697320033372424543e+06	2.494933833894862235e+07
1.820791680099462520e-06	8.629538507863957435e+06	2.474837593439449742e+07
1.880504055128583443e-06	8.559534105397382751e+06	2.454082302165723592e+07
1.942174681489024486e-06	8.487233927318777889e+06	2.432646346678777039e+07
2.005867779508234000e-06	8.414801161296848208e+06	2.411177540780469030e+07
2.071649675602067297e-06	8.351565559125500731e+06	2.392469169748177007e+07
2.139588871343421664e-06	8.286256162333209999e+06	2.373147262703239173e+07
2.209756114795903333e-06	8.218804961381326430e+06	2.353191698896599934e+07
2.282224474186896537e-06	8.149141716376618482e+06	2.332581697724632174e+07
2.357069413996727979e-06	8.077193883927373216e+06	2.311295797089378536e+07
2.434368873543112862e-06	8.002886541600803845e+06	2.289311831049138680e+07
2.514203348142796913e-06	7.926565182390521280e+06	2.266733934012228251e+07
2.596655972934872394e-06	7.862352991146233864e+06	2.247804952625446767e+07
2.681812609453013329e-06	7.796034978304166347e+06	2.228255200368588045e+07
2.769761935036891063e-06	7.727542084009541199e+06	2.208064319227382168e+07
2.860595535175745131e-06	7.656802983608170412e+06	2.187211283551943302e+07
2.954407998880380251e-06	7.583744013372953981e+06	2.165674378161833435e+07
3.051297017182871440e-06	7.508289093794593588e+06	2.143431175733089447e+07
3.151363484866476280e-06	7.430359650356700644e+06	2.120458513443677872e+07
3.254711605531848180e-06	7.364247827052381821e+06	2.101048280436470360e+07
3.361449000108768764e-06	7.297720673837844282e+06	2.081527797128443047e+07
3.471686818926559579e-06	7.229011780468309298e+06	2.061367144803402200e+07
