Frequency [GHz]	Zx imag [Ohm/m]	Zy imag [Ohm/m]
7.531420165974376510e-06	4.931359811779942364e+06	1.208061143446886726e+07
7.778411071286482598e-06	4.866005526565478183e+06	1.191750235273120925e+07
8.033501977124735881e-06	4.804150030952649191e+06	1.176335680186834373e+07
8.296958520834915102e-06	4.750914689962174743e+06	1.163116941301454604e+07
8.569055051268345481e-06	4.695933510235307738e+06	1.149464697418022901e+07
8.850074914473438512e-06	4.639149237458704971e+06	1.135364731856341287e+07
9.140310748756224233e-06	4.580502739679186605e+06	1.120802361703998595e+07
9.440064789417603028e-06	4.519932945726998150e+06	1.105762422526404448e+07
9.749649183484097127e-06	4.457376781619763002e+06	1.090229252575403638e+07
1.006938631476026946e-05	4.396194224393920973e+06	1.075049127080897801e+07
1.039960913954120295e-05	4.345768559116128832e+06	1.062585007384457067e+07
1.074066153333432437e-05	4.293689197663719766e+06	1.049712130223966576e+07
1.109289864895222712e-05	4.239901907513966784e+06	1.036417090507971495e+07
1.145668728634872662e-05	4.184350677603105083e+06	1.022686043528638408e+07
1.183240627458378028e-05	4.126977659999552183e+06	1.008504690544652380e+07
1.222044686631488820e-05	4.067723109664306045e+06	9.938582638913076371e+06
1.262121314522546164e-05	4.007752992858736310e+06	9.790384830525269732e+06
1.303512244681508904e-05	3.960448098685524426e+06	9.673913142550162971e+06
1.346260579298911035e-05	3.911591853189446032e+06	9.553621796791762114e+06
1.390410834090069648e-05	3.861133380219762214e+06	9.429385528597053140e+06
1.436008984651260800e-05	3.809020135155993048e+06	9.301074965292278677e+06
1.483102514336102853e-05	3.755197850190935656e+06	9.168556491461565718e+06
1.531740463702079875e-05	3.699610477819180116e+06	9.031692109807254747e+06
1.581973481578601704e-05	3.642200132472413592e+06	8.890339297447336838e+06
1.633853877809860416e-05	3.597348843388958834e+06	8.780235722665138543e+06
1.687435677727375848e-05	3.551916130937220994e+06	8.668731458045603707e+06
1.742774678408917511e-05	3.504993464860280510e+06	8.553570440960058942e+06
1.799928506782476860e-05	3.456531982528421097e+06	8.434632749191671610e+06
1.858956679635688644e-05	3.406481218875093851e+06	8.311794527706682682e+06
1.919920665593282809e-05	3.354789053845420014e+06	8.184927859678701498e+06
1.982883949127071257e-05	3.301401658121284563e+06	8.053900633283282630e+06
2.047912096665083489e-05	3.258042623778563458e+06	7.947688421069881879e+06
2.115072824868794552e-05	3.216121837850281503e+06	7.845061924032280222e+06
2.184436071149428344e-05	3.172826270985648967e+06	7.739069818536548875e+06
