Frequency [GHz]	Zx real [Ohm/m]	Zy real [Ohm/m]
1.172381803286598596e-07	1.029017428781642957e+05	2.129524834502970334e+05
1.210829750232039531e-07	1.055198057299555803e+05	2.187381928255908715e+05
1.250538587290391570e-07	1.082237272511184274e+05	2.247136429888085986e+05
1.291549665014884007e-07	1.108719050573672575e+05	2.306414507935567235e+05
1.333905690039058854e-07	1.135685855798240227e+05	2.366989812221044558e+05
1.377650769549053468e-07	1.163537030170857906e+05	2.429551667371472868e+05
1.422830457214352017e-07	1.192301576340653846e+05	2.494165221789912030e+05
1.469491800624817218e-07	1.222009448090859223e+05	2.560897760403836146e+05
1.517683390283405561e-07	1.252691581530994445e+05	2.629818774731872836e+05
1.567455410205594968e-07	1.284379927312000218e+05	2.701000035248380736e+05
1.618859690178197646e-07	1.315636252306947717e+05	2.771986522545388434e+05
1.671949759731990056e-07	1.347137546745444415e+05	2.843959995414513978e+05
1.726780903884356132e-07	1.379671917690150149e+05	2.918293819031656603e+05
1.783410220710008120e-07	1.413273244608139503e+05	2.995065400466833380e+05
1.841896680799711039e-07	1.447976518034525216e+05	3.074354685334170936e+05
1.902301188668944219e-07	1.483817876009639876e+05	3.156244241042778594e+05
1.964686646180446931e-07	1.520834641711160366e+05	3.240819342777814600e+05
2.029118018046678038e-07	1.557633887391393364e+05	3.325656013254243881e+05
2.095662399480432992e-07	1.594304768517837801e+05	3.410931804962020833e+05
2.164389086064020114e-07	1.632178261360055476e+05	3.499004193398029893e+05
2.235369645909794139e-07	1.671293805246867414e+05	3.589964892202260671e+05
2.308677994187169850e-07	1.711692132909313368e+05	3.683908622738939594e+05
2.384390470093720426e-07	1.753415312897421536e+05	3.780933212734031258e+05
2.462585916350547006e-07	1.796506793388045917e+05	3.881139698147559538e+05
2.543345761304648365e-07	1.839716374331697589e+05	3.982308378757871687e+05
2.626754103723835758e-07	1.882246910320841998e+05	4.083033356504467665e+05
2.712897800372467241e-07	1.926172223836121266e+05	4.187061582893808372e+05
2.801866556459195443e-07	1.971538056232588715e+05	4.294501387079589185e+05
2.893753019050950594e-07	2.018391648940778687e+05	4.405464650841067778e+05
2.988652873550382326e-07	2.066781792661272630e+05	4.520066925090453587e+05
3.086664943337274455e-07	2.116758878172602272e+05	4.638427550201156409e+05
3.187891292677645596e-07	2.167351251407479576e+05	4.758787840319614625e+05
3.292437333007768907e-07	2.216481676500000758e+05	4.877357539817758370e+05
3.400411932703706463e-07	2.267223320712495479e+05	4.999815700824654778e+05
3.511927530450727317e-07	2.319629023544065130e+05	5.126289844393059611e+05
3.627100252330649086e-07	2.373753357351023296e+05	5.256911673594474560e+05
3.746050032748993774e-07	2.429652684175469622e+05	5.391817210667307954e+05
3.868900739327976195e-07	2.487385214437574032e+05	5.531146938662827015e+05
3.995780301895269929e-07	2.546442119531680655e+05	5.673972507862498751e+05
4.126820845702951630e-07	2.602954562891860551e+05	5.813027246560709318e+05
4.262158829015325345e-07	2.661320316682124394e+05	5.956642248136590933e+05
4.401935185208874400e-07	2.721600159721184755e+05	6.104967065188690322e+05
4.546295469532399562e-07	2.783856864052828168e+05	6.258156154852940235e+05
4.695390010680058238e-07	2.848155260313185863e+05	6.416369039645637386e+05
4.849374067335232931e-07	2.914562305241719587e+05	6.579770473581234692e+05
5.008407989848212921e-07	2.983147151406217017e+05	6.748530613737929380e+05
5.172657387216018967e-07	3.047982385755547439e+05	6.911188495931336656e+05
