Frequency [GHz]	Zx imag [Ohm/m]	Zy imag [Ohm/m]
1.942174681489024486e-06	8.586142675624022260e+06	2.116377792159716785e+07
2.005867779508234000e-06	8.578150026699069887e+06	2.114820008009869978e+07
2.071649675602067297e-06	8.570317430292015895e+06	2.113256122998369485e+07
2.139588871343421664e-06	8.562227965985566378e+06	2.111640950797164440e+07
2.209756114795903333e-06	8.553873209865815938e+06	2.109972809456617758e+07
2.282224474186896537e-06	8.545244461758870631e+06	2.108249961868005246e+07
2.357069413996727979e-06	8.536332736170962453e+06	2.106470613954586908e+07
2.434368873543112862e-06	8.527128752931460738e+06	2.104632912803357095e+07
2.514203348142796913e-06	8.517641041106788442e+06	2.102737067345241085e+07
2.596655972934872394e-06	8.508468086187271401e+06	2.100852393655718118e+07
2.681812609453013329e-06	8.498994306670267135e+06	2.098905912597793713e+07
2.769761935036891063e-06	8.489209837093740702e+06	2.096895597215388343e+07
2.860595535175745131e-06	8.479104488460484892e+06	2.094819354078944772e+07
2.954407998880380251e-06	8.468667737627852708e+06	2.092675021105442941e+07
3.051297017182871440e-06	8.457888716349558905e+06	2.090460365306930244e+07
3.151363484866476280e-06	8.446756199958097190e+06	2.088173080465212837e+07
3.254711605531848180e-06	8.435987473046317697e+06	2.085904430942790210e+07
3.361449000108768764e-06	8.424954473505934700e+06	2.083572801603152975e+07
3.471686818926559579e-06	8.413559649703364819e+06	2.081164707104388252e+07
3.585539857459816780e-06	8.401791135708924383e+06	2.078677639792100713e+07
3.703126675869923221e-06	8.389636676452953368e+06	2.076109009774042666e+07
3.824569722466998750e-06	8.377083614964062348e+06	2.073456142223143205e+07
3.949995461220647668e-06	8.364118879188881256e+06	2.070716274592095613e+07
4.079534503452449404e-06	8.351506719686598517e+06	2.067995714459851757e+07
4.213321743847289341e-06	8.338734467195678502e+06	2.065221516819940880e+07
4.351496500925044872e-06	8.325543352108321153e+06	2.062356340112138912e+07
4.494202662119142613e-06	8.311919637937959284e+06	2.059397200702304021e+07
4.641588833612781958e-06	8.297849137713639997e+06	2.056341017108812928e+07
4.793808495089106764e-06	8.283317199206499383e+06	2.053184606793678179e+07
4.951020159556351225e-06	8.268308689671753906e+06	2.049924682848432288e+07
5.113387538414320594e-06	8.253605445095682517e+06	2.046679608104071394e+07
5.281079711934330620e-06	8.238913720192418434e+06	2.043403491794541851e+07
5.454271305329836335e-06	8.223740184109524824e+06	2.040019936128906161e+07
5.633142670601352205e-06	8.208069035978530534e+06	2.036525417662283406e+07
5.817880074344935696e-06	8.191883956745716743e+06	2.032916297399361432e+07
6.008675891719681185e-06	8.175168092178377323e+06	2.029188817004954070e+07
6.205728806776500758e-06	8.157904035313758068e+06	2.025339094890278950e+07
6.409244019356456972e-06	8.140846554168162867e+06	2.021490858677448332e+07
6.619433458774388568e-06	8.124061188046634197e+06	2.017653871025920287e+07
6.836516004510238809e-06	8.106725350342987105e+06	2.013691050392983481e+07
7.060717714137765353e-06	8.088820988489259966e+06	2.009598270119746774e+07
7.292272058728313350e-06	8.070329457888358273e+06	2.005371268214645982e+07
7.531420165974376510e-06	8.051231502498628572e+06	2.001005642915247008e+07
7.778411071286482598e-06	8.031507234781693667e+06	1.996496848104495183e+07
8.033501977124735881e-06	8.011820949965514243e+06	1.991962088995023817e+07
8.296958520834915102e-06	7.992781598511000164e+06	1.987508685369410738e+07
8.569055051268345481e-06	7.973117856629625894e+06	1.982909233565768972e+07
8.850074914473438512e-06	7.952809247604726814e+06	1.978158943973252550e+07
9.140310748756224233e-06	7.931834623191211373e+06	1.973252869907012209e+07
9.440064789417603028e-06	7.910172141592952423e+06	1.968185902456995472e+07
9.749649183484097127e-06	7.887799244717979804e+06	1.962952765167812258e+07
1.006938631476026946e-05	7.865203964103357866e+06	1.957645437801408023e+07
1.039960913954120295e-05	7.843773094081758521e+06	1.952527118217999861e+07
1.074066153333432437e-05	7.821639404423010536e+06	1.947240944715979323e+07
1.109289864895222712e-05	7.798779846345526166e+06	1.941781412571082637e+07
1.145668728634872662e-05	7.775170615189104341e+06	1.936142836533090845e+07
1.183240627458378028e-05	7.750787125626098365e+06	1.930319344905528799e+07
1.222044686631488820e-05	7.725603986059621908e+06	1.924304873431208730e+07
1.262121314522546164e-05	7.699821586353699677e+06	1.918139085275392979e+07
1.303512244681508904e-05	7.675894548621602356e+06	1.912318461873413250e+07
1.346260579298911035e-05	7.651182830101463944e+06	1.906306952687364817e+07
1.390410834090069648e-05	7.625660697397205047e+06	1.900098297669131309e+07
1.436008984651260800e-05	7.599301573192906566e+06	1.893686031473997608e+07
1.483102514336102853e-05	7.572078008576712571e+06	1.887063476728001982e+07
1.531740463702079875e-05	7.543961654457050376e+06	1.880223737074492499e+07
1.581973481578601704e-05	7.514923232041493990e+06	1.873159689992650226e+07
1.633853877809860416e-05	7.488241639398830011e+06	1.866572441274769604e+07
1.687435677727375848e-05	7.460888838849908672e+06	1.859812799245403707e+07
1.742774678408917511e-05	7.432639010539754294e+06	1.852831476567817107e+07
1.799928506782476860e-05	7.403462736683411524e+06	1.845621203284578770e+07
1.858956679635688644e-05	7.373329634747553617e+06	1.838174471021954343e+07
1.919920665593282809e-05	7.342208325811826624e+06	1.830483525171105564e+07
1.982883949127071257e-05	7.310066401892583817e+06	1.822540356812874228e+07
2.047912096665083489e-05	7.280228659391477704e+06	1.815090856200655177e+07
2.115072824868794552e-05	7.250227843210290186e+06	1.807580175135214254e+07
2.184436071149428344e-05	7.219243158305089921e+06	1.799823183297703788e+07
2.256074066496859061e-05	7.187242338964832947e+06	1.791811802992384881e+07
