Frequency [GHz]	Zx real [Ohm/m]	Zy real [Ohm/m]
3.292437333007768907e-07	1.479547743653477228e+05	2.814623481306222384e+05
3.400411932703706463e-07	1.513418849643219728e+05	2.885291586449989118e+05
3.511927530450727317e-07	1.548400749473694013e+05	2.958277233157166629e+05
3.627100252330649086e-07	1.584529871331125905e+05	3.033656424582040054e+05
3.746050032748993774e-07	1.621843838054338121e+05	3.111507656381956767e+05
3.868900739327976195e-07	1.660381506313070422e+05	3.191911998458311427e+05
3.995780301895269929e-07	1.699803222444796993e+05	3.274333719076849520e+05
4.126820845702951630e-07	1.737526457654998812e+05	3.354579369900674792e+05
4.262158829015325345e-07	1.776486816251036362e+05	3.437456655330931535e+05
4.401935185208874400e-07	1.816724869362695317e+05	3.523051879119041259e+05
4.546295469532399562e-07	1.858282518639091868e+05	3.611454175324824755e+05
4.695390010680058238e-07	1.901203039882690064e+05	3.702755601135697216e+05
4.849374067335232931e-07	1.945531128114293388e+05	3.797051232729854528e+05
5.008407989848212921e-07	1.991312944115933205e+05	3.894439264283273951e+05
5.172657387216018967e-07	2.034591814590181457e+05	3.988305808495033416e+05
5.342293299538352136e-07	2.079200894943311578e+05	4.085101244710955070e+05
5.517492376129122323e-07	2.125272918127773446e+05	4.185071061308556236e+05
5.698437059469141914e-07	2.172855860961535654e+05	4.288319361241465085e+05
5.885315775191450570e-07	2.221999273649443930e+05	4.394953661491758539e+05
6.078323128297229089e-07	2.272754331382034579e+05	4.505085005032125046e+05
6.277660105806500796e-07	2.325173887626496435e+05	4.618828076459773001e+05
6.483534286054720147e-07	2.375149206377371156e+05	4.729110109257475124e+05
6.696160054853222944e-07	2.425974638024714077e+05	4.841646310896289651e+05
6.915758828738524922e-07	2.478466876077594643e+05	4.957873107099022018e+05
7.142559285543126448e-07	2.532680583005245717e+05	5.077911529925021459e+05
7.376797602527731619e-07	2.588672213917921181e+05	5.201886580647573574e+05
7.618717702322991504e-07	2.646500075356083107e+05	5.329927359923210461e+05
7.868571506936852863e-07	2.706224386007557623e+05	5.462167202229889808e+05
8.126619200091945450e-07	2.763708041706159711e+05	5.591260356617658399e+05
8.393129498166364485e-07	2.821309500398803502e+05	5.721437523997989483e+05
8.668379930019773693e-07	2.880799983487413847e+05	5.855883816684526391e+05
8.952657125996391396e-07	2.942241441020643688e+05	5.994739239497216186e+05
9.246257116405743783e-07	3.005697854682387551e+05	6.138148388676545583e+05
9.549485639791965964e-07	3.071235304418703890e+05	6.286260602457930800e+05
9.862658461312820294e-07	3.138922037249775021e+05	6.439230116584199714e+05
1.018610170155975315e-06	3.204766960044426960e+05	6.589736975501432316e+05
1.052015217616159169e-06	3.269675538446267019e+05	6.739479026783287991e+05
1.086515774652537176e-06	3.336712776276030927e+05	6.894131828493913636e+05
1.122147768207980340e-06	3.405948482349014375e+05	7.053856427377167856e+05
1.158948303439811928e-06	3.477454754841880058e+05	7.218819151661656797e+05
1.196955702359042833e-06	3.551306056371668237e+05	7.389191784265667666e+05
1.236209543736769070e-06	3.627579291536996607e+05	7.565151741682263091e+05
1.276750704319264407e-06	3.702664906647307798e+05	7.739853039336536312e+05
1.318621401394748678e-06	3.775357669246169971e+05	7.911032086124760099e+05
1.361865236756082925e-06	3.850434371506909374e+05	8.087824903862546198e+05
1.406527242105236574e-06	3.927973194091643672e+05	8.270415594663226511e+05
1.452653925946781372e-06	4.008054881576361367e+05	8.458994298219622578e+05
1.500293322019216825e-06	4.090762826533751213e+05	8.653757389804762788e+05
1.549495039314631713e-06	4.176183156373592210e+05	8.854907684766156599e+05
1.600310313738701654e-06	4.261395114959682105e+05	9.056713844676307635e+05
1.652792061464893799e-06	4.342264578432433191e+05	9.251050599110872718e+05
1.706994934038407828e-06	4.425786134280207916e+05	9.451760575309128035e+05
1.762975375287203917e-06	4.512046757161458372e+05	9.659052781370253069e+05
1.820791680099462520e-06	4.601136274045267492e+05	9.873143079758054810e+05
1.880504055128583443e-06	4.693147457752068876e+05	1.009425441208793083e+06
1.942174681489024486e-06	4.788176123562075663e+05	1.032261703128579422e+06
2.005867779508234000e-06	4.884379318242209265e+05	1.055449483905200846e+06
2.071649675602067297e-06	4.973698095235763467e+05	1.077343256229841150e+06
2.139588871343421664e-06	5.065946057576155290e+05	1.099955028948563850e+06
2.209756114795903333e-06	5.161219267111570225e+05	1.123308348691809457e+06
