Frequency [GHz]	Zx imag [Ohm/m]	Zy imag [Ohm/m]
9.440064789417603028e-06	1.113155113285221159e+07	3.162388782156716287e+07
9.749649183484097127e-06	1.099701595367704146e+07	3.123232499067262560e+07
1.006938631476026946e-05	1.086480704442172684e+07	3.084790809429581091e+07
1.039960913954120295e-05	1.075337202121877298e+07	3.052536435395664349e+07
1.074066153333432437e-05	1.063828251630350202e+07	3.019224287812093273e+07
1.109289864895222712e-05	1.051941868192784302e+07	2.984819677278872952e+07
1.145668728634872662e-05	1.039665673996897601e+07	2.949286776766439155e+07
1.183240627458378028e-05	1.026986885303372703e+07	2.912588584307399765e+07
1.222044686631488820e-05	1.013892299133585580e+07	2.874686884464753792e+07
1.262121314522546164e-05	1.000618776529437862e+07	2.836279917663953081e+07
1.303512244681508904e-05	9.898954874851586297e+06	2.805405751389668882e+07
1.346260579298911035e-05	9.788205310513829812e+06	2.773519075109197944e+07
1.390410834090069648e-05	9.673823743903480470e+06	2.740586683828324825e+07
1.436008984651260800e-05	9.555691064479669556e+06	2.706574283603943139e+07
1.483102514336102853e-05	9.433684255503294989e+06	2.671446455832285061e+07
1.531740463702079875e-05	9.307676265934245661e+06	2.635166620365957916e+07
1.581973481578601704e-05	9.177535878127630800e+06	2.597696997421449423e+07
1.633853877809860416e-05	9.073636264454420656e+06	2.567916441320435330e+07
1.687435677727375848e-05	8.968208302973613143e+06	2.537708486334646121e+07
1.742774678408917511e-05	8.859322859759287909e+06	2.506509869563281164e+07
1.799928506782476860e-05	8.746866547624865547e+06	2.474288102518654615e+07
1.858956679635688644e-05	8.630722260881401598e+06	2.441009631261844933e+07
1.919920665593282809e-05	8.510769053390277550e+06	2.406639801461498067e+07
1.982883949127071257e-05	8.386882012616651133e+06	2.371142822306745499e+07
2.047912096665083489e-05	8.284636750429154374e+06	2.341941034651793912e+07
2.115072824868794552e-05	8.185279922028480098e+06	2.313592834404779598e+07
2.184436071149428344e-05	8.082664713076087646e+06	2.284314962530279532e+07
